,CustomerID,CustomerName,BillToCustomerID,CustomerCategoryID,BuyingGroupID,PrimaryContactPersonID,AlternateContactPersonID,DeliveryMethodID,DeliveryCityID,PostalCityID,CreditLimit,AccountOpenedDate,StandardDiscountPercentage,IsStatementSent,IsOnCreditHold,PaymentDays,PhoneNumber,FaxNumber,DeliveryRun,RunPosition,WebsiteURL,DeliveryAddressLine1,DeliveryAddressLine2,DeliveryPostalCode,DeliveryLocation,PostalAddressLine1,PostalAddressLine2,PostalPostalCode,LastEditedBy,ValidFrom,ValidTo
384,584,"Wingtip Toys (Cache, OK)",401,3,2,2367,2368,3,4840,4840,NULL,2013-01-01,0.0,0,0,7,(405) 555-0100,(405) 555-0101,,,http://www.wingtiptoys.com/Cache,Unit 250,75 Min Road,90770,0xE6100000010C052358581551414072A9CBDBC1A958C0,PO Box 4557,Berggrenville,90770,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
385,585,"Wingtip Toys (Towaco, NJ)",401,3,2,2369,2370,3,34285,34285,NULL,2013-01-01,0.0,0,0,7,(201) 555-0100,(201) 555-0101,,,http://www.wingtiptoys.com/Towaco,Unit 12,747 Acar Crescent,90406,0xE6100000010CBC404981057644406F87E17E1B9652C0,PO Box 230,Drdlaville,90406,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
386,586,"Wingtip Toys (Lynne, FL)",401,3,2,2371,2372,3,20376,20376,NULL,2013-01-01,0.0,0,0,7,(239) 555-0100,(239) 555-0101,,,http://www.wingtiptoys.com/Lynne,Shop 204,167 Kubatova Lane,90009,0xE6100000010CC4398F2F46313D40DFB8D628B57A54C0,PO Box 3133,Brasseurville,90009,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
387,587,"Wingtip Toys (Plata, TX)",401,3,2,2373,2374,3,27236,27236,NULL,2013-01-01,0.0,0,0,7,(210) 555-0100,(210) 555-0101,,,http://www.wingtiptoys.com/Plata,Unit 167,904 Saucier Road,90374,0xE6100000010C6A053C1F54E03D4072B90BDE21015AC0,PO Box 7255,Gwakville,90374,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
388,588,"Wingtip Toys (Oak Point, TX)",401,3,2,2375,2376,3,24988,24988,NULL,2013-01-01,0.0,0,0,7,(210) 555-0100,(210) 555-0101,,,http://www.wingtiptoys.com/OakPoint,Unit 90,1648 Mitra Lane,90380,0xE6100000010CE6AA1ED555984040C9923996773F58C0,PO Box 9799,Ghoshville,90380,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
389,589,"Wingtip Toys (Alcester, SD)",401,3,2,2377,2378,3,357,357,NULL,2013-01-01,0.0,0,0,7,(605) 555-0100,(605) 555-0101,,,http://www.wingtiptoys.com/Alcester,Shop 273,631 Valbe Boulevard,90797,0xE6100000010C0BAC2D86BC8245401680EB2F602858C0,PO Box 3070,Lampsaville,90797,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
390,590,"Wingtip Toys (McAdenville, NC)",401,3,2,2379,2380,3,21405,21405,NULL,2013-01-01,0.0,0,0,7,(252) 555-0100,(252) 555-0101,,,http://www.wingtiptoys.com/McAdenville,Shop 214,1654 Duong Lane,90644,0xE6100000010CB7D507ED30A14140E8887C97D24454C0,PO Box 626,Neumannville,90644,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
391,591,"Wingtip Toys (Idaho City, ID)",401,3,2,2381,2382,3,16382,16382,NULL,2013-01-01,0.0,0,0,7,(208) 555-0100,(208) 555-0101,,,http://www.wingtiptoys.com/IdahoCity,Shop 259,1817 Abola Lane,90426,0xE6100000010CF4CA50700CEA45405F10EC5369F55CC0,PO Box 2701,Kommineniville,90426,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
392,592,"Wingtip Toys (Dunkerton, IA)",401,3,2,2383,2384,3,9549,9549,NULL,2013-01-01,0.0,0,0,7,(319) 555-0100,(319) 555-0101,,,http://www.wingtiptoys.com/Dunkerton,Suite 226,30 Mitra Street,90141,0xE6100000010C9A17714BF5484540B97A04ED440A57C0,PO Box 8720,Mittalville,90141,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
393,593,"Wingtip Toys (Cuyamungue, NM)",401,3,2,2385,2386,3,8296,8296,NULL,2013-01-01,0.0,0,0,7,(505) 555-0100,(505) 555-0101,,,http://www.wingtiptoys.com/Cuyamungue,Suite 51,1342 Gajula Boulevard,90540,0xE6100000010C34208CE953EF4140C53FC7A244805AC0,PO Box 8660,Morganville,90540,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
394,594,"Wingtip Toys (Marfa, TX)",401,3,2,2387,2388,3,20924,20924,NULL,2013-01-01,0.0,0,0,7,(210) 555-0100,(210) 555-0101,,,http://www.wingtiptoys.com/Marfa,Shop 55,607 Szolosy Street,90235,0xE6100000010CBD2E0D0DD54E3E40A851ED7838015AC0,PO Box 4344,Barriosville,90235,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
395,595,"Wingtip Toys (Accomac, VA)",401,3,2,2389,2390,3,54,54,NULL,2013-01-01,0.0,0,0,7,(276) 555-0100,(276) 555-0101,,,http://www.wingtiptoys.com/Accomac,Shop 65,1268 Gonzales Road,90378,0xE6100000010CCE05E4011BDC4240ADDF4C4C97EA52C0,PO Box 6883,Samaniegoville,90378,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
396,596,"Wingtip Toys (Cos Cob, CT)",401,3,2,2391,2392,3,7695,7695,NULL,2013-01-01,0.0,0,0,7,(203) 555-0100,(203) 555-0101,,,http://www.wingtiptoys.com/CosCob,Suite 283,1014 Wattanasin Avenue,90675,0xE6100000010C2F185C7347844440D5AA025A5F6652C0,PO Box 9501,Valbeville,90675,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
397,597,"Wingtip Toys (Haycock, AK)",401,3,2,2393,2394,3,14965,14965,NULL,2013-01-01,0.0,0,0,7,(907) 555-0100,(907) 555-0101,,,http://www.wingtiptoys.com/Haycock,Suite 183,796 Zvaigzne Boulevard,90603,0xE6100000010CB18FA9166C4D50406EF5413B4C2564C0,PO Box 8474,Havzijaville,90603,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
398,598,"Wingtip Toys (Kapa'a, HI)",401,3,2,2395,2396,3,17340,17340,NULL,2013-01-01,0.0,0,0,7,(808) 555-0100,(808) 555-0101,,,http://www.wingtiptoys.com/Kapa'a,Unit 219,207 Negi Lane,90796,0xE6100000010C85BF643C311336400B39773A2EEA63C0,PO Box 4675,Jantunenville,90796,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
399,599,"Wingtip Toys (Dickworsham, TX)",401,3,2,2397,2398,3,9077,9077,NULL,2013-01-01,0.0,0,0,7,(210) 555-0100,(210) 555-0101,,,http://www.wingtiptoys.com/Dickworsham,Unit 210,811 Benjaree Road,90704,0xE6100000010CC3DFE5D830E04040C0DF79F3658758C0,PO Box 3728,Sokkville,90704,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
400,600,"Wingtip Toys (Caro, MI)",401,3,2,2399,2400,3,5407,5407,NULL,2013-01-01,0.0,0,0,7,(231) 555-0100,(231) 555-0101,,,http://www.wingtiptoys.com/Caro,Unit 159,489 Ganguly Road,90043,0xE6100000010C9B81806BDDBE45405AB8ACC266D954C0,PO Box 5657,Longoville,90043,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
401,601,"Wingtip Toys (Ruthsburg, MD)",401,3,2,2401,2402,3,29887,29887,NULL,2013-01-01,0.0,0,0,7,(240) 555-0100,(240) 555-0101,,,http://www.wingtiptoys.com/Ruthsburg,Unit 123,688 senturk Crescent,90451,0xE6100000010C2471A0D167804340DDCF29C84FFD52C0,PO Box 6713,Shinville,90451,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
402,801,Eric Torres,801,7,NULL,3001,NULL,3,31321,31321,3000.00,2013-01-01,0.0,0,0,7,(307) 555-0100,(307) 555-0101,,,http://www.microsoft.com/EricTorres/,Unit 26,1772 Allu Street,90218,0xE6100000010CE2BE1FC88B44464059E08673E8F15AC0,PO Box 4858,Sandhuville,90218,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
403,802,Cosmina Vlad,802,7,NULL,3002,NULL,3,5192,5192,2940.00,2013-01-01,0.0,0,0,7,(505) 555-0100,(505) 555-0101,,,http://www.microsoft.com/CosminaVlad/,Suite 9,908 Nadar Lane,90602,0xE6100000010C4D3338A517D44140D80E46EC13AF5AC0,PO Box 1954,Gonzalesville,90602,15,2015-07-01 16:00:00.0000000,9999-12-31 23:59:59.9999999
404,803,Bala Dixit,803,3,NULL,3003,NULL,3,33799,33799,2000.00,2013-01-01,0.0,0,0,7,(209) 555-0100,(209) 555-0101,,,http://www.microsoft.com/BalaDixit/,Unit 7,844 Magnusson Lane,90676,0xE6100000010CE9915044D06E4440CA709758741D5EC0,PO Box 8565,Blahoville,90676,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
405,804,Aleksandrs Riekstins,804,5,NULL,3004,NULL,3,18069,18069,2200.00,2013-01-01,0.0,0,0,7,(605) 555-0100,(605) 555-0101,,,http://www.microsoft.com/AleksandrsRiekstins/,Shop 20,498 Bagheri Lane,90797,0xE6100000010CB2E20ADE46864640D37D4ADF352B58C0,PO Box 6490,Linnaville,90797,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
406,805,Ratan Poddar,805,3,NULL,3005,NULL,3,10194,10194,3300.00,2013-01-01,0.0,0,0,7,(907) 555-0100,(907) 555-0101,,,http://www.microsoft.com/RatanPoddar/,Shop 16,1071 Goransson Crescent,90457,0xE6100000010CB4D771B2C3AC4D4079F0C97935AF63C0,PO Box 6237,Shakibaville,90457,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
407,806,Shi Tu,806,3,NULL,3006,NULL,3,31685,31685,3000.00,2013-01-01,0.0,0,0,7,(307) 555-0100,(307) 555-0101,,,http://www.microsoft.com/ShiTu/,Suite 13,808 Riutta Street,90673,0xE6100000010CFEDDF1DC31E3444016855D143DC75AC0,PO Box 7197,Nadarville,90673,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
408,807,Gunnar Lohmus,807,6,NULL,3007,NULL,3,35810,35810,3100.00,2013-01-01,0.0,0,0,7,(201) 555-0100,(201) 555-0101,,,http://www.microsoft.com/GunnarLohmus/,Shop 31,31 Bagchi Avenue,90130,0xE6100000010CF1A0342FE28444406BB2EB83D19252C0,PO Box 6430,Malakarville,90130,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
409,808,Jackson Kolios,808,5,NULL,3008,NULL,3,28221,28221,1800.00,2013-01-01,0.0,0,0,7,(209) 555-0100,(209) 555-0101,,,http://www.microsoft.com/JacksonKolios/,Shop 21,1567 Couet Road,90693,0xE6100000010C32795E85EF2B4340C44DFC07C7205EC0,PO Box 4028,Lyville,90693,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
410,809,Madhu Dwivedi,809,5,NULL,3009,NULL,3,26105,26105,1700.00,2013-01-01,0.0,0,0,7,(802) 555-0100,(802) 555-0101,,,http://www.microsoft.com/MadhuDwivedi/,Shop 5,1808 Sagese Crescent,90756,0xE6100000010CFC85C377071346408D5F7825C95552C0,PO Box 43,Loville,90756,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
411,810,Alena Kellnerova,810,7,NULL,3010,NULL,3,31006,31006,1200.00,2013-01-01,0.0,0,0,7,(303) 555-0100,(303) 555-0101,,,http://www.microsoft.com/AlenaKellnerova/,Shop 29,101 Jonsson Lane,90143,0xE6100000010C485F52C6099042403D26F7E05A305AC0,PO Box 2343,Radniaville,90143,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
412,811,Surendra Sahu,811,3,NULL,3011,NULL,3,25332,25332,2100.00,2013-01-01,0.0,0,0,7,(210) 555-0100,(210) 555-0101,,,http://www.microsoft.com/SurendraSahu/,Shop 2,1118 Hanak Lane,90334,0xE6100000010C7CE3B55C47DE3D40CE76E0F74AB557C0,PO Box 6362,Duttaville,90334,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
413,812,Celica Barajas,812,4,NULL,3012,NULL,3,9386,9386,2200.00,2013-01-01,0.0,0,0,7,(270) 555-0100,(270) 555-0101,,,http://www.microsoft.com/CelicaBarajas/,Suite 24,1997 Purins Lane,90002,0xE6100000010CBB7EC16ED89B424096F14AED20C355C0,PO Box 5014,Bhuiyanville,90002,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
414,813,Shyam Poddar,813,7,NULL,3013,NULL,3,33793,33793,2600.00,2013-01-01,0.0,0,0,7,(218) 555-0100,(218) 555-0101,,,http://www.microsoft.com/ShyamPoddar/,Unit 19,130 Gallo Avenue,90695,0xE6100000010CA070D1240CD44740A745D84B2EAB57C0,PO Box 3115,Holyville,90695,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
415,814,Johanna Hoornstra,814,3,NULL,3014,NULL,3,26752,26752,2310.00,2013-01-01,0.0,0,0,7,(210) 555-0100,(210) 555-0101,,,http://www.microsoft.com/JohannaHoornstra/,Suite 13,285 Dupuy Street,90650,0xE6100000010CC7BAB88D06AC3B40F937C368B16858C0,PO Box 2475,Lanctotville,90650,8,2014-07-01 16:00:00.0000000,9999-12-31 23:59:59.9999999
416,815,Libuse Valentova,815,3,NULL,3015,NULL,3,10388,10388,2900.00,2013-01-01,0.0,0,0,7,(270) 555-0100,(270) 555-0101,,,http://www.microsoft.com/LibuseValentova/,Unit 22,1354 Szolosy Crescent,90100,0xE6100000010C20E230E24CC742409B36887B51DB54C0,PO Box 443,Saparkyzyville,90100,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
417,816,Harsha Huq,816,6,NULL,3016,NULL,3,8892,8892,2400.00,2013-01-01,0.0,0,0,7,(314) 555-0100,(314) 555-0101,,,http://www.microsoft.com/HarshaHuq/,Suite 13,868 Prikrylova Street,90051,0xE6100000010CF1A6B62FFB854240CCE37A255AA057C0,PO Box 1891,Ograville,90051,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
418,817,Agrita Kanepa,817,4,NULL,3017,NULL,3,3840,3840,2100.00,2013-01-01,0.0,0,0,7,(201) 555-0100,(201) 555-0101,,,http://www.microsoft.com/AgritaKanepa/,Unit 7,1482 Ibrahimagic Street,90215,0xE6100000010C0897E9F241494440C966FD1CD5AB52C0,PO Box 2757,Tickooville,90215,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
419,818,Liia Orav,818,3,NULL,3018,NULL,3,3176,3176,1155.00,2013-01-01,0.0,0,0,7,(252) 555-0100,(252) 555-0101,,,http://www.microsoft.com/LiiaOrav/,Unit 16,1077 Gunes Boulevard,90489,0xE6100000010CFF1E61BDF6444140A89A0FBE66B253C0,PO Box 1428,Methotville,90489,15,2015-07-01 16:00:00.0000000,9999-12-31 23:59:59.9999999
420,819,Santiago Vera,819,5,NULL,3019,NULL,3,24401,24401,1800.00,2013-01-01,0.0,0,0,7,(304) 555-0100,(304) 555-0101,,,http://www.microsoft.com/SantiagoVera/,Suite 17,1864 Havzija Crescent,90721,0xE6100000010CA07312A518354340812B346B047654C0,PO Box 8530,Nishadville,90721,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
421,820,Knut Svensson,820,5,NULL,3020,NULL,3,20518,20518,3500.00,2013-01-01,0.0,0,0,7,(201) 555-0100,(201) 555-0101,,,http://www.microsoft.com/KnutSvensson/,Unit 30,305 Lepp Street,90048,0xE6100000010CB0A5EC99CA3944402668380AB59352C0,PO Box 9580,Henzlville,90048,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
422,821,Kwanjai Saowaluk,821,4,NULL,3021,NULL,3,5633,5633,2400.00,2013-01-01,0.0,0,0,7,(787) 555-0100,(787) 555-0101,,,http://www.microsoft.com/KwanjaiSaowaluk/,Shop 24,643 Logan Lane,90642,0xE6100000010CAF134D56FB703240272B2BF2908750C0,PO Box 5918,Cavalcanteville,90642,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
423,822,Suparna Bhattacharya,822,4,NULL,3022,NULL,3,34031,34031,1500.00,2013-01-01,0.0,0,0,7,(314) 555-0100,(314) 555-0101,,,http://www.microsoft.com/SuparnaBhattacharya/,Unit 30,680 Parkar Lane,90696,0xE6100000010CCFBD874B8E554240D10836AE7FA757C0,PO Box 2635,Dewanganville,90696,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
424,823,Francisca Laureano,823,6,NULL,3023,NULL,3,17142,17142,3500.00,2013-01-01,0.0,0,0,7,(319) 555-0100,(319) 555-0101,,,http://www.microsoft.com/FranciscaLaureano/,Unit 9,266 Shenoy Road,90067,0xE6100000010C2D4E6B894B3D4540AC85A3F501AE57C0,PO Box 7661,Kopeckaville,90067,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
425,824,Risto Valbe,824,4,NULL,3024,NULL,3,2203,2203,3200.00,2013-01-01,0.0,0,0,7,(205) 555-0100,(205) 555-0101,,,http://www.microsoft.com/RistoValbe/,Suite 22,530 Kellnerova Lane,90146,0xE6100000010C2F53EE9980F240407325A71BCDEC55C0,PO Box 2454,Kasesaluville,90146,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
426,825,Jayanta Thakur,825,6,NULL,3025,NULL,3,28367,28367,3000.00,2013-01-01,0.0,0,0,7,(276) 555-0100,(276) 555-0101,,,http://www.microsoft.com/JayantaThakur/,Suite 17,279 Nakhtare Boulevard,90375,0xE6100000010CCF70B9B0248B424000AB2347BA7654C0,PO Box 7590,Deyville,90375,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
427,826,Leila Carvalho,826,3,NULL,3026,NULL,3,32358,32358,3200.00,2013-01-01,0.0,0,0,7,(217) 555-0100,(217) 555-0101,,,http://www.microsoft.com/LeilaCarvalho/,Suite 24,1051 Nutiu Road,90502,0xE6100000010C99F221A81AE2424020CE6850D93A56C0,PO Box 8812,Valentovaville,90502,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
428,827,Crina Grasu,827,5,NULL,3027,NULL,3,33591,33591,2500.00,2013-01-01,0.0,0,0,7,(308) 555-0100,(308) 555-0101,,,http://www.microsoft.com/CrinaGrasu/,Shop 14,1538 Lampsa Road,90594,0xE6100000010C5878F2446B724440A80D3D18674E58C0,PO Box 5270,Mishraville,90594,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
429,828,Sercan Celik,828,6,NULL,3028,NULL,3,34193,34193,1785.00,2013-01-01,0.0,0,0,7,(217) 555-0100,(217) 555-0101,,,http://www.microsoft.com/SercanCelik/,Shop 23,802 Mokkapati Road,90592,0xE6100000010C3CDD79E239FE4340CD0AA073921056C0,PO Box 6861,Kubatville,90592,20,2013-07-01 16:00:00.0000000,9999-12-31 23:59:59.9999999
430,829,Jack Walker,829,4,NULL,3029,NULL,3,10263,10263,3500.00,2013-01-01,0.0,0,0,7,(316) 555-0100,(316) 555-0101,,,http://www.microsoft.com/JackWalker/,Shop 3,1188 Krastins Avenue,90032,0xE6100000010CAF7C96E7C1064340E2A5400B2E4858C0,PO Box 406,Johanssonville,90032,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
431,830,Jana Fialova,830,3,NULL,3030,NULL,3,36297,36297,2000.00,2013-01-01,0.0,0,0,7,(215) 555-0100,(215) 555-0101,,,http://www.microsoft.com/JanaFialova/,Unit 20,1261 Lo Road,90087,0xE6100000010C76662728EAFD4340065CA159A33453C0,PO Box 5917,Brezeanuville,90087,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
432,831,Bhaavan Rai,831,7,NULL,3031,NULL,3,5966,5966,3885.00,2013-01-01,0.0,0,0,7,(308) 555-0100,(308) 555-0101,,,http://www.microsoft.com/BhaavanRai/,Shop 28,387 Heikkinen Boulevard,90474,0xE6100000010C1391ABA2899744402C8CE3769E0958C0,PO Box 290,Thachville,90474,20,2013-07-01 16:00:00.0000000,9999-12-31 23:59:59.9999999
433,832,Aakriti Byrraju,832,4,NULL,3032,NULL,3,13242,13242,3500.00,2013-01-01,0.0,0,0,7,(216) 555-0100,(216) 555-0101,,,http://www.microsoft.com/AakritiByrraju/,Suite 24,1345 Jun Avenue,90607,0xE6100000010CB5A107E34CAE444035A039460D5E54C0,PO Box 11,Dellucciville,90607,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
434,833,Devraj Rao,833,3,NULL,3033,NULL,3,36841,36841,3300.00,2013-01-01,0.0,0,0,7,(385) 555-0100,(385) 555-0101,,,http://www.microsoft.com/DevrajRao/,Unit 12,611 Shasthri Avenue,90566,0xE6100000010CEBD85251068A4340644D767D30475BC0,PO Box 3153,safranekville,90566,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
435,834,Cong Hoa,834,6,NULL,3034,NULL,3,25971,25971,1500.00,2013-01-01,0.0,0,0,7,(212) 555-0100,(212) 555-0101,,,http://www.microsoft.com/CongHoa/,Unit 21,580 Poddar Lane,90396,0xE6100000010CCADBB69498744540E7BBA5E6BCA452C0,PO Box 7069,Keskulaville,90396,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
436,835,Dominic Davignon,835,4,NULL,3035,NULL,3,34685,34685,3150.00,2013-01-01,0.0,0,0,7,(209) 555-0100,(209) 555-0101,,,http://www.microsoft.com/DominicDavignon/,Suite 16,1384 Dupuy Street,90192,0xE6100000010CAED4B320941E41408F86F82CF44E5DC0,PO Box 4859,Glissenville,90192,15,2015-07-01 16:00:00.0000000,9999-12-31 23:59:59.9999999
437,836,Abel Spirlea,836,3,NULL,3036,NULL,3,21022,21022,1600.00,2013-01-01,0.0,0,0,7,(218) 555-0100,(218) 555-0101,,,http://www.microsoft.com/AbelSpirlea/,Unit 19,1446 Jelic Crescent,90447,0xE6100000010C8A7269FCC20B474091CA5E002B1557C0,PO Box 770,PrabhupÄdaville,90447,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
438,837,Anil Sarkar,837,4,NULL,3037,NULL,3,12666,12666,1400.00,2013-01-01,0.0,0,0,7,(215) 555-0100,(215) 555-0101,,,http://www.microsoft.com/AnilSarkar/,Shop 3,747 Mihajlovik Boulevard,90659,0xE6100000010C95E35F15B90044400AEB10493E4D53C0,PO Box 6972,Lucchesiville,90659,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
439,838,Pavel Bogdanov,838,7,NULL,3038,NULL,3,23870,23870,1890.00,2013-01-01,0.0,0,0,7,(339) 555-0100,(339) 555-0101,,,http://www.microsoft.com/PavelBogdanov/,Unit 4,613 senturk Lane,90629,0xE6100000010C1E1F88878B284540644CB0EE0E0852C0,PO Box 1035,Valentovaville,90629,15,2015-07-01 16:00:00.0000000,9999-12-31 23:59:59.9999999
440,839,Juan Morse,839,3,NULL,3039,NULL,3,13868,13868,4200.00,2013-01-01,0.0,0,0,7,(423) 555-0100,(423) 555-0101,,,http://www.microsoft.com/JuanMorse/,Suite 13,51 Nechita Crescent,90523,0xE6100000010CEF3614E3A1D44140577E7445040B55C0,PO Box 2068,Rochaville,90523,20,2013-07-01 16:00:00.0000000,9999-12-31 23:59:59.9999999
441,840,Rodrigo Figueiredo,840,3,NULL,3040,NULL,3,3165,3165,2000.00,2013-01-01,0.0,0,0,7,(803) 555-0100,(803) 555-0101,,,http://www.microsoft.com/RodrigoFigueiredo/,Unit 23,1155 Kanepa Road,90331,0xE6100000010C30E2F1A3D0AD40403554D680525154C0,PO Box 1794,Fallahiville,90331,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
442,841,Camille Authier,841,6,NULL,3041,NULL,3,15,15,2100.00,2013-01-01,0.0,0,0,7,(252) 555-0100,(252) 555-0101,,,http://www.microsoft.com/CamilleAuthier/,Shop 10,516 Bojin Road,90692,0xE6100000010CE126A3CA30424140EF607AB166AE53C0,PO Box 6155,Bohuslavville,90692,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
443,842,Biju Deb,842,6,NULL,3042,NULL,3,8730,8730,2600.00,2013-01-01,0.0,0,0,7,(218) 555-0100,(218) 555-0101,,,http://www.microsoft.com/BijuDeb/,Suite 20,1104 Podnieks Road,90241,0xE6100000010CDE7536E49FAA47404D9E57E1BB7257C0,PO Box 9864,Booseville,90241,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
444,843,Marija Justina Pasek,843,7,NULL,3043,NULL,3,20931,20931,1100.00,2013-01-01,0.0,0,0,7,(215) 555-0100,(215) 555-0101,,,http://www.microsoft.com/MarijaJustinaPasek/,Unit 23,360 Formanek Crescent,90321,0xE6100000010C6289624DC02144408CBAD6DEA7DD53C0,PO Box 7700,Bagchiville,90321,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
445,844,Durdanah Abbasi,844,4,NULL,3044,NULL,3,18865,18865,1890.00,2013-01-01,0.0,0,0,7,(201) 555-0100,(201) 555-0101,,,http://www.microsoft.com/DurdanahAbbasi/,Shop 26,1489 Shetty Crescent,90279,0xE6100000010CF816D68D773A4440F316B435C78F52C0,PO Box 9565,Bhattacharyaville,90279,20,2013-07-01 16:00:00.0000000,9999-12-31 23:59:59.9999999
446,845,Emilie Hrdlickova,845,7,NULL,3045,NULL,3,24164,24164,1400.00,2013-01-01,0.0,0,0,7,(803) 555-0100,(803) 555-0101,,,http://www.microsoft.com/EmilieHrdlickova/,Unit 27,1873 Dewangan Avenue,90239,0xE6100000010C1A8E42ED12EC4040C92DF713DF0154C0,PO Box 314,Kimville,90239,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
447,846,Malorie Bousquet,846,6,NULL,3046,NULL,3,35061,35061,2200.00,2013-01-01,0.0,0,0,7,(209) 555-0100,(209) 555-0101,,,http://www.microsoft.com/MalorieBousquet/,Suite 16,852 Ribeiro Avenue,90005,0xE6100000010CA26B15B3141E414072F90FE9B7535DC0,PO Box 1033,Biteville,90005,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
448,847,Kristiina Ivanov,847,5,NULL,3047,NULL,3,37884,37884,1890.00,2013-01-01,0.0,0,0,7,(605) 555-0100,(605) 555-0101,,,http://www.microsoft.com/KristiinaIvanov/,Unit 6,1505 Stojkovic Street,90297,0xE6100000010C3D52335AFD914540062AE3DF679759C0,PO Box 6793,Rosbergville,90297,20,2013-07-01 16:00:00.0000000,9999-12-31 23:59:59.9999999
449,848,Alvin Bollinger,848,5,NULL,3048,NULL,3,7938,7938,2900.00,2013-01-01,0.0,0,0,7,(270) 555-0100,(270) 555-0101,,,http://www.microsoft.com/AlvinBollinger/,Suite 31,1091 KlanCisar Crescent,90623,0xE6100000010C9F6BA9CD49714240B8342328A34C55C0,PO Box 9743,Sonkarville,90623,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
450,849,Sabine Zalite,849,4,NULL,3049,NULL,3,14377,14377,1500.00,2013-01-01,0.0,0,0,7,(210) 555-0100,(210) 555-0101,,,http://www.microsoft.com/SabineZalite/,Shop 11,1924 Shim Avenue,90404,0xE6100000010C85DE2C6F58664040A18BE1453A5158C0,PO Box 648,Celminaville,90404,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
